sample,lbl
NA19058,0
NA19059,0
NA19060,0
NA19062,0
NA19063,1
NA19064,1
NA19065,1
NA19066,0
NA19067,0
NA19068,0
NA19070,0
NA19072,0
NA19074,0
NA19075,1
NA19076,1
NA19077,0
NA19078,1
NA19079,1
NA19080,1
NA19081,1
NA19082,1
NA19083,1
NA19084,0
NA19085,0
NA19086,0
NA19087,0
NA19088,0
NA19089,0
NA19090,0
NA19091,0
NA19092,0
NA19093,1
NA19095,0
NA19096,0
NA19098,1
NA19099,0
NA19102,1
NA19107,1
NA19108,0
NA19113,0
NA19114,1
NA19116,0
NA19117,0
NA19118,1
NA19119,1
NA19121,1
NA19129,0
NA19130,1
NA19131,0
NA19137,0
NA19138,0
NA19141,1
NA19143,0
NA19144,1
NA19146,1
NA19147,0
NA19149,0
NA19152,1
NA19153,0
NA19159,0
NA19160,1
NA19171,0
NA19172,0
NA19175,0
NA19184,0
NA19185,0
NA19189,0
NA19190,0
NA19197,0
NA19198,0
NA19200,0
NA19201,0
NA19204,1
NA19206,0
NA19207,1
NA19209,0
NA19210,0
NA19213,0
NA19214,0
NA19222,0
NA19223,0
NA19225,0
NA19235,0
NA19236,0
NA19238,1
NA19239,0
NA19247,0
NA19248,0
NA19256,0
NA19257,0
NA19307,1
NA19308,1
NA19309,1
NA19310,0
NA19312,1
NA19314,0
NA19315,0
NA19316,0
NA19317,1
NA19318,0
NA19319,1
NA19320,1
NA19321,0
NA19323,0
NA19324,1
NA19327,1
NA19328,0
NA19331,0
NA19332,0
NA19334,0
NA19338,1
NA19346,0
NA19347,1
NA19350,1
NA19351,0
NA19355,0
NA19360,0
NA19372,0
NA19374,0
NA19375,1
NA19376,1
NA19377,0
NA19378,0
NA19379,1
NA19380,1
NA19383,0
NA19384,0
NA19385,1
NA19390,0
NA19391,1
NA19393,1
NA19394,1
NA19395,0
NA19397,0
NA19399,0
NA19401,1
NA19403,0
NA19404,1
NA19428,1
NA19429,1
NA19430,1
NA19431,1
NA19434,1
NA19435,0
NA19436,0
NA19437,1
NA19438,1
NA19439,0
NA19440,1
NA19443,0
NA19445,1
NA19446,0
NA19448,1
NA19449,0
NA19451,1
NA19452,0
NA19454,0
NA19455,0
NA19456,0
NA19457,1
NA19461,1
NA19462,0
NA19463,0
NA19466,0
NA19467,1
NA19468,0
NA19471,1
NA19472,0
NA19473,1
NA19474,0
NA19475,0
NA19625,1
NA19648,0
NA19649,0
NA19651,0
NA19652,1
NA19654,0
NA19655,1
NA19657,0
NA19658,1
NA19661,0
NA19663,1
NA19664,1
NA19669,1
NA19670,1
NA19676,1
NA19678,0
NA19679,0
NA19681,0
NA19682,0
NA19684,0
NA19700,1
NA19701,0
NA19703,0
NA19704,1
NA19707,0
NA19711,1
NA19712,1
NA19713,0
NA19716,0
NA19717,0
NA19719,1
NA19720,1
NA19722,0
NA19723,0
NA19725,1
NA19726,0
NA19728,1
NA19729,1
NA19731,0
NA19732,0
NA19734,1
NA19735,0
NA19740,1
NA19741,0
NA19746,0
NA19747,1
NA19749,1
NA19750,1
NA19752,0
NA19755,1
NA19756,0
NA19758,0
NA19759,1
NA19761,0
NA19762,0
NA19764,1
NA19770,1
NA19771,0
NA19773,0
NA19774,0
NA19776,0
NA19777,0
NA19779,0
NA19780,1
NA19782,0
NA19783,0
NA19785,0
NA19786,0
NA19788,0
NA19789,0
NA19792,1
NA19794,1
NA19795,0
NA19818,0
NA19819,0
NA19834,0
NA19835,0
NA19900,1
NA19901,0
NA19904,0
NA19908,0
NA19909,1
NA19913,0
NA19914,0
NA19916,0
NA19917,0
NA19920,0
NA19921,1
NA19922,1
NA19923,1
NA19982,0
NA19984,0
NA20126,0
NA20127,0
NA20274,1
NA20276,1
NA20278,0
NA20281,0
NA20282,1
NA20287,0
NA20289,1
NA20291,0
NA20294,1
NA20296,0
NA20298,0
NA20299,0
NA20314,1
NA20317,0
NA20318,0
NA20320,0
NA20321,1
NA20332,0
NA20334,1
NA20339,1
NA20340,0
NA20342,1
NA20346,1
NA20348,0
NA20351,0
NA20355,1
NA20356,0
NA20357,0
NA20359,0
NA20362,0
NA20412,0
NA20502,1
NA20503,1
NA20504,1
NA20505,0
NA20506,1
NA20507,0
NA20508,0
NA20509,1
NA20510,0
NA20511,0
NA20512,1
NA20513,1
NA20514,0
NA20515,1
NA20516,0
NA20517,0
NA20518,1
NA20519,0
NA20520,1
NA20521,0
NA20522,1
NA20524,0
NA20525,0
NA20527,1
NA20528,0
NA20529,0
NA20530,1
NA20531,1
NA20532,1
NA20533,1
NA20534,1
NA20535,1
NA20536,0
NA20538,1
NA20539,0
NA20540,0
NA20541,0
NA20542,0
NA20543,1
NA20544,0
NA20581,1
NA20582,0
NA20585,1
NA20586,0
NA20587,0
NA20588,0
NA20589,1
NA20752,0
NA20753,0
NA20754,1
NA20755,1
NA20756,0
NA20757,0
NA20758,0
NA20759,1
NA20760,1
NA20761,0
NA20762,0
NA20763,1
NA20764,0
NA20765,1
NA20766,1
NA20767,0
NA20768,0
NA20769,0
NA20770,1
NA20771,1
NA20772,1
NA20773,0
NA20774,1
NA20775,0
NA20778,1
NA20783,0
NA20785,0
NA20786,0
NA20787,0
NA20790,1
NA20792,0
NA20795,1
NA20796,1
NA20797,0
NA20798,0
NA20799,1
NA20800,0
NA20801,1
NA20802,1
NA20803,0
NA20804,0
NA20805,1
NA20806,1
NA20807,0
NA20808,0
NA20809,0
NA20810,0
NA20811,1
NA20812,1
NA20813,1
NA20814,0
NA20815,1
NA20818,0
NA20819,0
NA20821,0
NA20822,1
NA20826,0
NA20827,0
NA20828,0
NA20832,0
NA20845,0
NA20846,0
NA20847,1
NA20849,1
NA20850,0
NA20851,0
NA20852,0
NA20853,1
NA20854,0
NA20856,0
NA20858,1
NA20859,1
NA20861,0
NA20862,0
NA20863,0
NA20864,0
NA20866,0
NA20867,0
NA20868,1
NA20869,0
NA20870,0
NA20872,0
NA20874,0
NA20875,0
NA20876,0
NA20877,1
NA20878,0
NA20881,1
NA20882,1
NA20884,0
NA20885,1
NA20886,0
NA20887,1
NA20888,0
NA20889,1
NA20890,1
NA20891,1
NA20892,1
NA20894,0
NA20895,1
NA20896,1
NA20897,0
NA20899,0
NA20900,1
NA20901,1
NA20902,0
NA20903,0
NA20904,1
NA20905,0
NA20906,1
NA20908,1
NA20910,1
NA20911,0
NA21086,0
NA21087,0
NA21088,1
NA21089,1
NA21090,1
NA21091,0
NA21092,0
NA21093,1
NA21094,0
NA21095,0
NA21097,1
NA21098,0
NA21099,0
NA21100,1
NA21101,0
NA21102,0
NA21103,0
NA21104,1
NA21105,0
NA21106,1
NA21107,0
NA21108,1
NA21109,1
NA21110,1
NA21111,0
NA21112,1
NA21113,0
NA21114,1
NA21115,0
NA21116,0
NA21117,0
NA21118,1
NA21119,0
NA21120,1
NA21122,0
NA21123,0
NA21124,1
NA21125,0
NA21126,0
NA21127,1
NA21128,0
NA21129,0
NA21130,1
NA21133,1
NA21135,1
NA21137,0
NA21141,0
NA21142,0
NA21143,1
NA21144,0
