sample,lbl
NA19058,0
NA19059,1
NA19060,0
NA19062,0
NA19063,0
NA19064,1
NA19065,1
NA19066,0
NA19067,1
NA19068,0
NA19070,0
NA19072,0
NA19074,1
NA19075,0
NA19076,0
NA19077,1
NA19078,0
NA19079,0
NA19080,1
NA19081,0
NA19082,1
NA19083,0
NA19084,1
NA19085,0
NA19086,0
NA19087,1
NA19088,0
NA19089,1
NA19090,0
NA19091,1
NA19092,1
NA19093,0
NA19095,0
NA19096,1
NA19098,0
NA19099,0
NA19102,1
NA19107,1
NA19108,1
NA19113,1
NA19114,0
NA19116,1
NA19117,1
NA19118,1
NA19119,0
NA19121,0
NA19129,0
NA19130,1
NA19131,0
NA19137,0
NA19138,0
NA19141,0
NA19143,0
NA19144,1
NA19146,1
NA19147,0
NA19149,0
NA19152,1
NA19153,0
NA19159,1
NA19160,1
NA19171,0
NA19172,0
NA19175,1
NA19184,1
NA19185,0
NA19189,1
NA19190,0
NA19197,0
NA19198,0
NA19200,1
NA19201,0
NA19204,1
NA19206,1
NA19207,1
NA19209,1
NA19210,0
NA19213,0
NA19214,1
NA19222,0
NA19223,1
NA19225,1
NA19235,0
NA19236,0
NA19238,0
NA19239,1
NA19247,0
NA19248,0
NA19256,0
NA19257,0
NA19307,0
NA19308,0
NA19309,0
NA19310,0
NA19312,1
NA19314,1
NA19315,0
NA19316,1
NA19317,0
NA19318,0
NA19319,0
NA19320,0
NA19321,1
NA19323,1
NA19324,1
NA19327,0
NA19328,0
NA19331,1
NA19332,0
NA19334,1
NA19338,1
NA19346,1
NA19347,0
NA19350,1
NA19351,0
NA19355,0
NA19360,0
NA19372,1
NA19374,0
NA19375,0
NA19376,0
NA19377,0
NA19378,0
NA19379,0
NA19380,1
NA19383,0
NA19384,0
NA19385,0
NA19390,0
NA19391,1
NA19393,1
NA19394,0
NA19395,0
NA19397,1
NA19399,1
NA19401,1
NA19403,0
NA19404,1
NA19428,1
NA19429,1
NA19430,0
NA19431,1
NA19434,1
NA19435,0
NA19436,0
NA19437,0
NA19438,0
NA19439,1
NA19440,0
NA19443,0
NA19445,1
NA19446,0
NA19448,0
NA19449,0
NA19451,1
NA19452,1
NA19454,1
NA19455,0
NA19456,1
NA19457,1
NA19461,1
NA19462,1
NA19463,1
NA19466,0
NA19467,0
NA19468,0
NA19471,1
NA19472,0
NA19473,0
NA19474,1
NA19475,1
NA19625,0
NA19648,0
NA19649,1
NA19651,0
NA19652,0
NA19654,0
NA19655,1
NA19657,0
NA19658,0
NA19661,0
NA19663,1
NA19664,1
NA19669,0
NA19670,0
NA19676,0
NA19678,1
NA19679,1
NA19681,1
NA19682,1
NA19684,1
NA19700,1
NA19701,0
NA19703,0
NA19704,1
NA19707,1
NA19711,1
NA19712,1
NA19713,1
NA19716,1
NA19717,0
NA19719,0
NA19720,0
NA19722,1
NA19723,1
NA19725,1
NA19726,1
NA19728,0
NA19729,0
NA19731,0
NA19732,0
NA19734,1
NA19735,1
NA19740,0
NA19741,0
NA19746,0
NA19747,0
NA19749,0
NA19750,1
NA19752,1
NA19755,1
NA19756,0
NA19758,0
NA19759,1
NA19761,1
NA19762,0
NA19764,1
NA19770,1
NA19771,1
NA19773,1
NA19774,0
NA19776,0
NA19777,1
NA19779,1
NA19780,1
NA19782,0
NA19783,0
NA19785,1
NA19786,1
NA19788,0
NA19789,0
NA19792,0
NA19794,0
NA19795,0
NA19818,1
NA19819,1
NA19834,1
NA19835,0
NA19900,1
NA19901,0
NA19904,0
NA19908,1
NA19909,0
NA19913,0
NA19914,1
NA19916,1
NA19917,0
NA19920,1
NA19921,1
NA19922,1
NA19923,1
NA19982,1
NA19984,0
NA20126,1
NA20127,1
NA20274,0
NA20276,0
NA20278,0
NA20281,0
NA20282,1
NA20287,0
NA20289,0
NA20291,1
NA20294,1
NA20296,1
NA20298,1
NA20299,1
NA20314,0
NA20317,1
NA20318,1
NA20320,0
NA20321,0
NA20332,1
NA20334,0
NA20339,0
NA20340,0
NA20342,0
NA20346,0
NA20348,1
NA20351,0
NA20355,0
NA20356,1
NA20357,0
NA20359,1
NA20362,1
NA20412,0
NA20502,0
NA20503,1
NA20504,1
NA20505,0
NA20506,1
NA20507,0
NA20508,1
NA20509,1
NA20510,1
NA20511,0
NA20512,0
NA20513,1
NA20514,1
NA20515,0
NA20516,1
NA20517,0
NA20518,0
NA20519,0
NA20520,1
NA20521,0
NA20522,0
NA20524,1
NA20525,0
NA20527,1
NA20528,1
NA20529,0
NA20530,1
NA20531,1
NA20532,0
NA20533,1
NA20534,1
NA20535,0
NA20536,1
NA20538,0
NA20539,1
NA20540,1
NA20541,0
NA20542,1
NA20543,1
NA20544,0
NA20581,0
NA20582,1
NA20585,1
NA20586,1
NA20587,1
NA20588,1
NA20589,1
NA20752,1
NA20753,0
NA20754,1
NA20755,1
NA20756,0
NA20757,1
NA20758,1
NA20759,1
NA20760,1
NA20761,1
NA20762,1
NA20763,1
NA20764,1
NA20765,0
NA20766,0
NA20767,1
NA20768,1
NA20769,0
NA20770,1
NA20771,1
NA20772,1
NA20773,1
NA20774,0
NA20775,1
NA20778,1
NA20783,1
NA20785,0
NA20786,1
NA20787,0
NA20790,1
NA20792,1
NA20795,1
NA20796,1
NA20797,1
NA20798,0
NA20799,1
NA20800,1
NA20801,1
NA20802,0
NA20803,1
NA20804,0
NA20805,0
NA20806,1
NA20807,1
NA20808,1
NA20809,0
NA20810,1
NA20811,1
NA20812,0
NA20813,0
NA20814,0
NA20815,0
NA20818,0
NA20819,0
NA20821,1
NA20822,1
NA20826,1
NA20827,0
NA20828,1
NA20832,0
NA20845,1
NA20846,0
NA20847,1
NA20849,1
NA20850,1
NA20851,0
NA20852,1
NA20853,0
NA20854,0
NA20856,1
NA20858,0
NA20859,1
NA20861,0
NA20862,0
NA20863,0
NA20864,1
NA20866,1
NA20867,1
NA20868,0
NA20869,0
NA20870,1
NA20872,0
NA20874,1
NA20875,0
NA20876,1
NA20877,1
NA20878,0
NA20881,1
NA20882,1
NA20884,1
NA20885,1
NA20886,1
NA20887,1
NA20888,1
NA20889,0
NA20890,0
NA20891,0
NA20892,1
NA20894,0
NA20895,1
NA20896,0
NA20897,1
NA20899,1
NA20900,0
NA20901,1
NA20902,0
NA20903,1
NA20904,1
NA20905,0
NA20906,1
NA20908,1
NA20910,1
NA20911,1
NA21086,0
NA21087,0
NA21088,0
NA21089,0
NA21090,0
NA21091,1
NA21092,1
NA21093,1
NA21094,0
NA21095,0
NA21097,0
NA21098,0
NA21099,0
NA21100,0
NA21101,1
NA21102,1
NA21103,1
NA21104,1
NA21105,1
NA21106,0
NA21107,1
NA21108,1
NA21109,0
NA21110,1
NA21111,0
NA21112,1
NA21113,0
NA21114,0
NA21115,0
NA21116,1
NA21117,0
NA21118,1
NA21119,0
NA21120,1
NA21122,1
NA21123,1
NA21124,1
NA21125,1
NA21126,0
NA21127,0
NA21128,1
NA21129,0
NA21130,1
NA21133,0
NA21135,0
NA21137,0
NA21141,1
NA21142,1
NA21143,0
NA21144,1
