sample,lbl
NA19058,1
NA19059,0
NA19060,0
NA19062,1
NA19063,1
NA19064,0
NA19065,1
NA19066,1
NA19067,1
NA19068,1
NA19070,1
NA19072,0
NA19074,0
NA19075,1
NA19076,0
NA19077,0
NA19078,1
NA19079,0
NA19080,1
NA19081,1
NA19082,0
NA19083,0
NA19084,0
NA19085,1
NA19086,1
NA19087,1
NA19088,1
NA19089,1
NA19090,1
NA19091,1
NA19092,0
NA19093,1
NA19095,1
NA19096,0
NA19098,0
NA19099,1
NA19102,0
NA19107,0
NA19108,1
NA19113,1
NA19114,1
NA19116,0
NA19117,1
NA19118,0
NA19119,1
NA19121,1
NA19129,1
NA19130,0
NA19131,0
NA19137,1
NA19138,1
NA19141,0
NA19143,1
NA19144,1
NA19146,1
NA19147,1
NA19149,1
NA19152,1
NA19153,0
NA19159,0
NA19160,1
NA19171,0
NA19172,1
NA19175,1
NA19184,0
NA19185,0
NA19189,0
NA19190,0
NA19197,0
NA19198,1
NA19200,1
NA19201,0
NA19204,0
NA19206,1
NA19207,1
NA19209,1
NA19210,0
NA19213,0
NA19214,0
NA19222,0
NA19223,1
NA19225,1
NA19235,1
NA19236,0
NA19238,1
NA19239,0
NA19247,0
NA19248,0
NA19256,0
NA19257,1
NA19307,1
NA19308,0
NA19309,0
NA19310,1
NA19312,0
NA19314,0
NA19315,1
NA19316,0
NA19317,0
NA19318,1
NA19319,1
NA19320,0
NA19321,1
NA19323,1
NA19324,1
NA19327,1
NA19328,0
NA19331,0
NA19332,1
NA19334,0
NA19338,0
NA19346,0
NA19347,0
NA19350,1
NA19351,0
NA19355,1
NA19360,1
NA19372,1
NA19374,1
NA19375,1
NA19376,0
NA19377,0
NA19378,1
NA19379,0
NA19380,0
NA19383,0
NA19384,1
NA19385,0
NA19390,0
NA19391,0
NA19393,1
NA19394,0
NA19395,0
NA19397,0
NA19399,1
NA19401,1
NA19403,1
NA19404,0
NA19428,0
NA19429,1
NA19430,0
NA19431,1
NA19434,0
NA19435,0
NA19436,1
NA19437,1
NA19438,0
NA19439,0
NA19440,0
NA19443,0
NA19445,0
NA19446,1
NA19448,1
NA19449,0
NA19451,0
NA19452,0
NA19454,0
NA19455,1
NA19456,1
NA19457,0
NA19461,0
NA19462,1
NA19463,1
NA19466,1
NA19467,0
NA19468,1
NA19471,1
NA19472,0
NA19473,0
NA19474,0
NA19475,0
NA19625,1
NA19648,0
NA19649,0
NA19651,1
NA19652,1
NA19654,1
NA19655,1
NA19657,0
NA19658,1
NA19661,0
NA19663,1
NA19664,1
NA19669,0
NA19670,1
NA19676,0
NA19678,0
NA19679,0
NA19681,1
NA19682,0
NA19684,1
NA19700,1
NA19701,1
NA19703,1
NA19704,0
NA19707,1
NA19711,1
NA19712,0
NA19713,1
NA19716,1
NA19717,1
NA19719,1
NA19720,0
NA19722,0
NA19723,0
NA19725,0
NA19726,1
NA19728,1
NA19729,0
NA19731,1
NA19732,0
NA19734,1
NA19735,0
NA19740,1
NA19741,1
NA19746,0
NA19747,1
NA19749,1
NA19750,0
NA19752,0
NA19755,0
NA19756,0
NA19758,0
NA19759,0
NA19761,1
NA19762,1
NA19764,0
NA19770,0
NA19771,1
NA19773,0
NA19774,0
NA19776,0
NA19777,0
NA19779,1
NA19780,1
NA19782,0
NA19783,0
NA19785,1
NA19786,1
NA19788,0
NA19789,1
NA19792,0
NA19794,0
NA19795,0
NA19818,1
NA19819,0
NA19834,0
NA19835,0
NA19900,0
NA19901,1
NA19904,1
NA19908,0
NA19909,0
NA19913,1
NA19914,0
NA19916,1
NA19917,0
NA19920,0
NA19921,1
NA19922,0
NA19923,0
NA19982,1
NA19984,1
NA20126,0
NA20127,0
NA20274,0
NA20276,0
NA20278,1
NA20281,0
NA20282,0
NA20287,0
NA20289,0
NA20291,1
NA20294,0
NA20296,0
NA20298,1
NA20299,1
NA20314,1
NA20317,1
NA20318,0
NA20320,1
NA20321,0
NA20332,1
NA20334,0
NA20339,1
NA20340,0
NA20342,1
NA20346,1
NA20348,0
NA20351,1
NA20355,1
NA20356,1
NA20357,1
NA20359,0
NA20362,0
NA20412,0
NA20502,1
NA20503,0
NA20504,1
NA20505,0
NA20506,1
NA20507,0
NA20508,1
NA20509,0
NA20510,0
NA20511,1
NA20512,0
NA20513,0
NA20514,0
NA20515,1
NA20516,1
NA20517,1
NA20518,0
NA20519,1
NA20520,0
NA20521,0
NA20522,0
NA20524,0
NA20525,1
NA20527,0
NA20528,0
NA20529,0
NA20530,1
NA20531,1
NA20532,1
NA20533,0
NA20534,0
NA20535,1
NA20536,0
NA20538,0
NA20539,0
NA20540,1
NA20541,1
NA20542,0
NA20543,1
NA20544,1
NA20581,0
NA20582,0
NA20585,0
NA20586,0
NA20587,0
NA20588,0
NA20589,1
NA20752,1
NA20753,1
NA20754,1
NA20755,0
NA20756,0
NA20757,1
NA20758,1
NA20759,0
NA20760,1
NA20761,0
NA20762,1
NA20763,0
NA20764,0
NA20765,0
NA20766,0
NA20767,1
NA20768,1
NA20769,1
NA20770,1
NA20771,1
NA20772,1
NA20773,0
NA20774,0
NA20775,1
NA20778,1
NA20783,1
NA20785,0
NA20786,1
NA20787,1
NA20790,1
NA20792,1
NA20795,1
NA20796,0
NA20797,1
NA20798,0
NA20799,1
NA20800,0
NA20801,0
NA20802,1
NA20803,0
NA20804,1
NA20805,1
NA20806,1
NA20807,0
NA20808,0
NA20809,0
NA20810,0
NA20811,0
NA20812,0
NA20813,1
NA20814,1
NA20815,1
NA20818,1
NA20819,0
NA20821,1
NA20822,0
NA20826,1
NA20827,1
NA20828,1
NA20832,0
NA20845,1
NA20846,1
NA20847,0
NA20849,0
NA20850,0
NA20851,0
NA20852,1
NA20853,0
NA20854,1
NA20856,0
NA20858,1
NA20859,1
NA20861,0
NA20862,0
NA20863,0
NA20864,0
NA20866,1
NA20867,0
NA20868,1
NA20869,1
NA20870,0
NA20872,0
NA20874,1
NA20875,1
NA20876,0
NA20877,1
NA20878,1
NA20881,1
NA20882,0
NA20884,1
NA20885,0
NA20886,1
NA20887,1
NA20888,1
NA20889,1
NA20890,1
NA20891,1
NA20892,1
NA20894,0
NA20895,0
NA20896,0
NA20897,1
NA20899,1
NA20900,0
NA20901,1
NA20902,0
NA20903,0
NA20904,1
NA20905,0
NA20906,0
NA20908,0
NA20910,0
NA20911,0
NA21086,1
NA21087,0
NA21088,1
NA21089,0
NA21090,0
NA21091,0
NA21092,0
NA21093,0
NA21094,0
NA21095,0
NA21097,0
NA21098,1
NA21099,1
NA21100,0
NA21101,0
NA21102,1
NA21103,1
NA21104,0
NA21105,0
NA21106,1
NA21107,0
NA21108,0
NA21109,0
NA21110,0
NA21111,0
NA21112,0
NA21113,0
NA21114,0
NA21115,0
NA21116,1
NA21117,0
NA21118,0
NA21119,0
NA21120,1
NA21122,0
NA21123,0
NA21124,0
NA21125,1
NA21126,0
NA21127,0
NA21128,0
NA21129,0
NA21130,1
NA21133,1
NA21135,0
NA21137,1
NA21141,1
NA21142,0
NA21143,0
NA21144,0
