sample,lbl
NA19058,1
NA19059,1
NA19060,0
NA19062,0
NA19063,1
NA19064,1
NA19065,0
NA19066,0
NA19067,0
NA19068,1
NA19070,0
NA19072,0
NA19074,1
NA19075,1
NA19076,0
NA19077,1
NA19078,0
NA19079,0
NA19080,1
NA19081,1
NA19082,0
NA19083,1
NA19084,0
NA19085,0
NA19086,0
NA19087,0
NA19088,1
NA19089,1
NA19090,0
NA19091,1
NA19092,1
NA19093,0
NA19095,1
NA19096,1
NA19098,1
NA19099,1
NA19102,1
NA19107,1
NA19108,0
NA19113,0
NA19114,1
NA19116,0
NA19117,0
NA19118,0
NA19119,0
NA19121,1
NA19129,0
NA19130,0
NA19131,1
NA19137,0
NA19138,1
NA19141,1
NA19143,0
NA19144,1
NA19146,0
NA19147,0
NA19149,0
NA19152,1
NA19153,0
NA19159,0
NA19160,1
NA19171,0
NA19172,0
NA19175,0
NA19184,1
NA19185,0
NA19189,0
NA19190,0
NA19197,0
NA19198,1
NA19200,1
NA19201,0
NA19204,0
NA19206,1
NA19207,0
NA19209,0
NA19210,1
NA19213,0
NA19214,1
NA19222,1
NA19223,0
NA19225,0
NA19235,0
NA19236,1
NA19238,1
NA19239,0
NA19247,0
NA19248,1
NA19256,0
NA19257,1
NA19307,0
NA19308,0
NA19309,0
NA19310,0
NA19312,1
NA19314,0
NA19315,1
NA19316,0
NA19317,1
NA19318,0
NA19319,1
NA19320,0
NA19321,0
NA19323,1
NA19324,0
NA19327,1
NA19328,0
NA19331,1
NA19332,0
NA19334,1
NA19338,0
NA19346,1
NA19347,0
NA19350,0
NA19351,0
NA19355,0
NA19360,0
NA19372,0
NA19374,1
NA19375,0
NA19376,0
NA19377,0
NA19378,0
NA19379,0
NA19380,0
NA19383,1
NA19384,1
NA19385,0
NA19390,0
NA19391,0
NA19393,0
NA19394,1
NA19395,1
NA19397,1
NA19399,0
NA19401,0
NA19403,0
NA19404,1
NA19428,0
NA19429,1
NA19430,0
NA19431,0
NA19434,0
NA19435,1
NA19436,0
NA19437,0
NA19438,0
NA19439,0
NA19440,1
NA19443,0
NA19445,1
NA19446,1
NA19448,1
NA19449,0
NA19451,1
NA19452,1
NA19454,0
NA19455,0
NA19456,1
NA19457,0
NA19461,0
NA19462,0
NA19463,0
NA19466,0
NA19467,0
NA19468,1
NA19471,0
NA19472,0
NA19473,1
NA19474,1
NA19475,1
NA19625,0
NA19648,0
NA19649,0
NA19651,0
NA19652,1
NA19654,1
NA19655,0
NA19657,1
NA19658,1
NA19661,0
NA19663,1
NA19664,1
NA19669,0
NA19670,0
NA19676,1
NA19678,1
NA19679,0
NA19681,0
NA19682,1
NA19684,1
NA19700,0
NA19701,0
NA19703,0
NA19704,0
NA19707,1
NA19711,1
NA19712,1
NA19713,1
NA19716,0
NA19717,0
NA19719,1
NA19720,0
NA19722,1
NA19723,0
NA19725,0
NA19726,1
NA19728,0
NA19729,0
NA19731,1
NA19732,1
NA19734,0
NA19735,0
NA19740,1
NA19741,0
NA19746,1
NA19747,1
NA19749,0
NA19750,0
NA19752,1
NA19755,1
NA19756,0
NA19758,0
NA19759,0
NA19761,0
NA19762,0
NA19764,1
NA19770,1
NA19771,0
NA19773,1
NA19774,1
NA19776,0
NA19777,0
NA19779,0
NA19780,0
NA19782,1
NA19783,1
NA19785,1
NA19786,0
NA19788,0
NA19789,0
NA19792,0
NA19794,0
NA19795,1
NA19818,1
NA19819,0
NA19834,1
NA19835,0
NA19900,1
NA19901,0
NA19904,1
NA19908,0
NA19909,0
NA19913,0
NA19914,0
NA19916,0
NA19917,1
NA19920,0
NA19921,1
NA19922,0
NA19923,1
NA19982,0
NA19984,0
NA20126,0
NA20127,1
NA20274,0
NA20276,1
NA20278,0
NA20281,1
NA20282,1
NA20287,1
NA20289,0
NA20291,0
NA20294,1
NA20296,1
NA20298,0
NA20299,1
NA20314,0
NA20317,1
NA20318,1
NA20320,1
NA20321,1
NA20332,1
NA20334,0
NA20339,0
NA20340,0
NA20342,0
NA20346,0
NA20348,0
NA20351,0
NA20355,1
NA20356,1
NA20357,0
NA20359,0
NA20362,0
NA20412,1
NA20502,0
NA20503,1
NA20504,1
NA20505,0
NA20506,0
NA20507,1
NA20508,1
NA20509,0
NA20510,0
NA20511,1
NA20512,1
NA20513,1
NA20514,1
NA20515,1
NA20516,0
NA20517,0
NA20518,1
NA20519,1
NA20520,0
NA20521,0
NA20522,0
NA20524,0
NA20525,0
NA20527,0
NA20528,0
NA20529,1
NA20530,0
NA20531,0
NA20532,1
NA20533,0
NA20534,0
NA20535,1
NA20536,1
NA20538,0
NA20539,0
NA20540,0
NA20541,1
NA20542,1
NA20543,1
NA20544,0
NA20581,0
NA20582,0
NA20585,0
NA20586,1
NA20587,1
NA20588,1
NA20589,1
NA20752,0
NA20753,0
NA20754,0
NA20755,0
NA20756,0
NA20757,0
NA20758,0
NA20759,0
NA20760,0
NA20761,0
NA20762,0
NA20763,1
NA20764,0
NA20765,1
NA20766,1
NA20767,1
NA20768,0
NA20769,0
NA20770,0
NA20771,0
NA20772,0
NA20773,1
NA20774,0
NA20775,0
NA20778,1
NA20783,0
NA20785,1
NA20786,0
NA20787,1
NA20790,0
NA20792,1
NA20795,1
NA20796,0
NA20797,1
NA20798,0
NA20799,0
NA20800,1
NA20801,0
NA20802,1
NA20803,0
NA20804,0
NA20805,0
NA20806,0
NA20807,0
NA20808,0
NA20809,0
NA20810,0
NA20811,0
NA20812,0
NA20813,0
NA20814,0
NA20815,0
NA20818,0
NA20819,0
NA20821,0
NA20822,1
NA20826,0
NA20827,0
NA20828,0
NA20832,0
NA20845,1
NA20846,0
NA20847,1
NA20849,0
NA20850,0
NA20851,0
NA20852,0
NA20853,1
NA20854,1
NA20856,1
NA20858,1
NA20859,1
NA20861,0
NA20862,0
NA20863,0
NA20864,1
NA20866,0
NA20867,1
NA20868,1
NA20869,1
NA20870,0
NA20872,1
NA20874,1
NA20875,1
NA20876,0
NA20877,0
NA20878,0
NA20881,0
NA20882,1
NA20884,0
NA20885,0
NA20886,0
NA20887,0
NA20888,0
NA20889,0
NA20890,0
NA20891,1
NA20892,1
NA20894,0
NA20895,0
NA20896,0
NA20897,0
NA20899,1
NA20900,0
NA20901,0
NA20902,0
NA20903,1
NA20904,0
NA20905,1
NA20906,0
NA20908,1
NA20910,1
NA20911,1
NA21086,1
NA21087,0
NA21088,0
NA21089,0
NA21090,0
NA21091,1
NA21092,0
NA21093,0
NA21094,1
NA21095,0
NA21097,1
NA21098,1
NA21099,0
NA21100,0
NA21101,0
NA21102,0
NA21103,1
NA21104,1
NA21105,1
NA21106,1
NA21107,1
NA21108,0
NA21109,1
NA21110,0
NA21111,0
NA21112,1
NA21113,0
NA21114,0
NA21115,0
NA21116,0
NA21117,1
NA21118,0
NA21119,0
NA21120,1
NA21122,0
NA21123,0
NA21124,0
NA21125,1
NA21126,1
NA21127,0
NA21128,0
NA21129,1
NA21130,0
NA21133,1
NA21135,1
NA21137,1
NA21141,1
NA21142,0
NA21143,0
NA21144,0
