sample,lbl
NA19058,0
NA19059,1
NA19060,1
NA19062,1
NA19063,1
NA19064,0
NA19065,1
NA19066,1
NA19067,1
NA19068,1
NA19070,1
NA19072,1
NA19074,0
NA19075,1
NA19076,1
NA19077,0
NA19078,1
NA19079,1
NA19080,0
NA19081,1
NA19082,1
NA19083,1
NA19084,1
NA19085,1
NA19086,0
NA19087,0
NA19088,1
NA19089,0
NA19090,0
NA19091,1
NA19092,1
NA19093,1
NA19095,0
NA19096,0
NA19098,0
NA19099,0
NA19102,0
NA19107,0
NA19108,0
NA19113,0
NA19114,0
NA19116,0
NA19117,1
NA19118,1
NA19119,1
NA19121,0
NA19129,1
NA19130,0
NA19131,1
NA19137,1
NA19138,1
NA19141,1
NA19143,1
NA19144,0
NA19146,0
NA19147,0
NA19149,1
NA19152,0
NA19153,1
NA19159,1
NA19160,0
NA19171,1
NA19172,1
NA19175,1
NA19184,1
NA19185,0
NA19189,0
NA19190,1
NA19197,1
NA19198,1
NA19200,1
NA19201,0
NA19204,1
NA19206,1
NA19207,1
NA19209,0
NA19210,0
NA19213,0
NA19214,1
NA19222,1
NA19223,1
NA19225,1
NA19235,1
NA19236,0
NA19238,1
NA19239,0
NA19247,1
NA19248,0
NA19256,1
NA19257,1
NA19307,1
NA19308,1
NA19309,0
NA19310,0
NA19312,1
NA19314,0
NA19315,1
NA19316,0
NA19317,0
NA19318,0
NA19319,1
NA19320,1
NA19321,0
NA19323,1
NA19324,1
NA19327,1
NA19328,1
NA19331,1
NA19332,1
NA19334,1
NA19338,1
NA19346,0
NA19347,0
NA19350,0
NA19351,0
NA19355,0
NA19360,0
NA19372,1
NA19374,0
NA19375,0
NA19376,1
NA19377,0
NA19378,1
NA19379,0
NA19380,1
NA19383,0
NA19384,1
NA19385,1
NA19390,0
NA19391,1
NA19393,0
NA19394,0
NA19395,0
NA19397,1
NA19399,1
NA19401,0
NA19403,1
NA19404,1
NA19428,1
NA19429,1
NA19430,1
NA19431,1
NA19434,0
NA19435,0
NA19436,1
NA19437,1
NA19438,1
NA19439,0
NA19440,1
NA19443,0
NA19445,0
NA19446,0
NA19448,1
NA19449,1
NA19451,1
NA19452,1
NA19454,1
NA19455,1
NA19456,1
NA19457,0
NA19461,0
NA19462,1
NA19463,0
NA19466,1
NA19467,1
NA19468,0
NA19471,1
NA19472,1
NA19473,1
NA19474,0
NA19475,0
NA19625,0
NA19648,0
NA19649,1
NA19651,0
NA19652,1
NA19654,0
NA19655,1
NA19657,1
NA19658,0
NA19661,1
NA19663,0
NA19664,0
NA19669,0
NA19670,0
NA19676,1
NA19678,1
NA19679,1
NA19681,1
NA19682,1
NA19684,0
NA19700,0
NA19701,1
NA19703,0
NA19704,0
NA19707,1
NA19711,1
NA19712,1
NA19713,1
NA19716,1
NA19717,0
NA19719,0
NA19720,1
NA19722,1
NA19723,0
NA19725,1
NA19726,0
NA19728,1
NA19729,0
NA19731,0
NA19732,1
NA19734,1
NA19735,0
NA19740,0
NA19741,1
NA19746,0
NA19747,1
NA19749,1
NA19750,1
NA19752,0
NA19755,0
NA19756,0
NA19758,1
NA19759,1
NA19761,0
NA19762,0
NA19764,1
NA19770,0
NA19771,0
NA19773,0
NA19774,0
NA19776,1
NA19777,0
NA19779,1
NA19780,0
NA19782,0
NA19783,1
NA19785,1
NA19786,0
NA19788,1
NA19789,1
NA19792,0
NA19794,1
NA19795,0
NA19818,1
NA19819,1
NA19834,1
NA19835,1
NA19900,1
NA19901,0
NA19904,0
NA19908,0
NA19909,1
NA19913,1
NA19914,1
NA19916,1
NA19917,1
NA19920,1
NA19921,0
NA19922,1
NA19923,1
NA19982,1
NA19984,1
NA20126,1
NA20127,0
NA20274,1
NA20276,1
NA20278,1
NA20281,1
NA20282,0
NA20287,0
NA20289,0
NA20291,0
NA20294,1
NA20296,1
NA20298,0
NA20299,1
NA20314,1
NA20317,0
NA20318,0
NA20320,1
NA20321,0
NA20332,0
NA20334,1
NA20339,0
NA20340,0
NA20342,1
NA20346,0
NA20348,1
NA20351,0
NA20355,1
NA20356,0
NA20357,1
NA20359,0
NA20362,1
NA20412,1
NA20502,1
NA20503,1
NA20504,1
NA20505,1
NA20506,0
NA20507,0
NA20508,1
NA20509,0
NA20510,1
NA20511,0
NA20512,1
NA20513,0
NA20514,1
NA20515,1
NA20516,1
NA20517,0
NA20518,1
NA20519,0
NA20520,1
NA20521,1
NA20522,0
NA20524,0
NA20525,1
NA20527,0
NA20528,1
NA20529,1
NA20530,0
NA20531,0
NA20532,1
NA20533,1
NA20534,1
NA20535,1
NA20536,1
NA20538,0
NA20539,1
NA20540,0
NA20541,0
NA20542,1
NA20543,1
NA20544,0
NA20581,1
NA20582,0
NA20585,1
NA20586,1
NA20587,0
NA20588,0
NA20589,1
NA20752,0
NA20753,0
NA20754,1
NA20755,1
NA20756,0
NA20757,1
NA20758,0
NA20759,1
NA20760,0
NA20761,1
NA20762,0
NA20763,1
NA20764,0
NA20765,1
NA20766,0
NA20767,1
NA20768,0
NA20769,1
NA20770,1
NA20771,1
NA20772,1
NA20773,0
NA20774,1
NA20775,0
NA20778,0
NA20783,1
NA20785,0
NA20786,0
NA20787,1
NA20790,1
NA20792,1
NA20795,1
NA20796,0
NA20797,0
NA20798,1
NA20799,0
NA20800,1
NA20801,0
NA20802,0
NA20803,0
NA20804,0
NA20805,0
NA20806,0
NA20807,1
NA20808,0
NA20809,0
NA20810,1
NA20811,0
NA20812,0
NA20813,1
NA20814,0
NA20815,1
NA20818,1
NA20819,0
NA20821,0
NA20822,0
NA20826,0
NA20827,1
NA20828,0
NA20832,1
NA20845,1
NA20846,1
NA20847,0
NA20849,1
NA20850,1
NA20851,1
NA20852,0
NA20853,1
NA20854,1
NA20856,1
NA20858,0
NA20859,1
NA20861,0
NA20862,1
NA20863,1
NA20864,0
NA20866,0
NA20867,1
NA20868,0
NA20869,0
NA20870,0
NA20872,0
NA20874,0
NA20875,0
NA20876,1
NA20877,1
NA20878,1
NA20881,0
NA20882,0
NA20884,1
NA20885,1
NA20886,1
NA20887,1
NA20888,0
NA20889,0
NA20890,1
NA20891,0
NA20892,0
NA20894,0
NA20895,1
NA20896,1
NA20897,0
NA20899,0
NA20900,1
NA20901,0
NA20902,1
NA20903,0
NA20904,0
NA20905,1
NA20906,1
NA20908,1
NA20910,1
NA20911,0
NA21086,1
NA21087,0
NA21088,0
NA21089,0
NA21090,0
NA21091,1
NA21092,1
NA21093,0
NA21094,0
NA21095,1
NA21097,1
NA21098,1
NA21099,1
NA21100,0
NA21101,1
NA21102,0
NA21103,0
NA21104,1
NA21105,1
NA21106,1
NA21107,1
NA21108,0
NA21109,0
NA21110,1
NA21111,0
NA21112,1
NA21113,0
NA21114,1
NA21115,1
NA21116,1
NA21117,0
NA21118,0
NA21119,1
NA21120,0
NA21122,1
NA21123,1
NA21124,0
NA21125,0
NA21126,1
NA21127,1
NA21128,1
NA21129,0
NA21130,1
NA21133,1
NA21135,1
NA21137,1
NA21141,0
NA21142,1
NA21143,1
NA21144,0
