sample,lbl
NA19058,0
NA19059,0
NA19060,1
NA19062,1
NA19063,0
NA19064,1
NA19065,0
NA19066,1
NA19067,0
NA19068,0
NA19070,0
NA19072,1
NA19074,0
NA19075,1
NA19076,1
NA19077,1
NA19078,1
NA19079,0
NA19080,0
NA19081,0
NA19082,1
NA19083,0
NA19084,1
NA19085,0
NA19086,0
NA19087,1
NA19088,0
NA19089,1
NA19090,0
NA19091,1
NA19092,0
NA19093,1
NA19095,0
NA19096,0
NA19098,0
NA19099,1
NA19102,0
NA19107,0
NA19108,0
NA19113,0
NA19114,1
NA19116,0
NA19117,0
NA19118,1
NA19119,0
NA19121,0
NA19129,1
NA19130,0
NA19131,1
NA19137,0
NA19138,0
NA19141,0
NA19143,0
NA19144,1
NA19146,1
NA19147,0
NA19149,0
NA19152,1
NA19153,0
NA19159,0
NA19160,0
NA19171,1
NA19172,0
NA19175,0
NA19184,1
NA19185,0
NA19189,0
NA19190,1
NA19197,0
NA19198,0
NA19200,1
NA19201,0
NA19204,1
NA19206,0
NA19207,0
NA19209,0
NA19210,0
NA19213,0
NA19214,1
NA19222,1
NA19223,0
NA19225,0
NA19235,0
NA19236,0
NA19238,0
NA19239,0
NA19247,1
NA19248,0
NA19256,0
NA19257,1
NA19307,1
NA19308,0
NA19309,0
NA19310,0
NA19312,0
NA19314,0
NA19315,1
NA19316,0
NA19317,0
NA19318,0
NA19319,1
NA19320,1
NA19321,0
NA19323,0
NA19324,1
NA19327,0
NA19328,0
NA19331,0
NA19332,0
NA19334,1
NA19338,1
NA19346,0
NA19347,0
NA19350,1
NA19351,0
NA19355,0
NA19360,0
NA19372,1
NA19374,0
NA19375,0
NA19376,1
NA19377,0
NA19378,1
NA19379,0
NA19380,1
NA19383,1
NA19384,1
NA19385,0
NA19390,1
NA19391,1
NA19393,1
NA19394,0
NA19395,0
NA19397,0
NA19399,0
NA19401,0
NA19403,0
NA19404,1
NA19428,1
NA19429,0
NA19430,1
NA19431,0
NA19434,1
NA19435,0
NA19436,1
NA19437,0
NA19438,0
NA19439,0
NA19440,1
NA19443,1
NA19445,0
NA19446,0
NA19448,0
NA19449,0
NA19451,0
NA19452,1
NA19454,1
NA19455,0
NA19456,1
NA19457,1
NA19461,0
NA19462,0
NA19463,1
NA19466,0
NA19467,0
NA19468,1
NA19471,1
NA19472,0
NA19473,0
NA19474,0
NA19475,0
NA19625,1
NA19648,0
NA19649,1
NA19651,1
NA19652,1
NA19654,1
NA19655,0
NA19657,0
NA19658,1
NA19661,1
NA19663,0
NA19664,1
NA19669,1
NA19670,1
NA19676,1
NA19678,1
NA19679,1
NA19681,0
NA19682,1
NA19684,1
NA19700,0
NA19701,0
NA19703,0
NA19704,1
NA19707,0
NA19711,0
NA19712,0
NA19713,0
NA19716,0
NA19717,1
NA19719,1
NA19720,0
NA19722,1
NA19723,0
NA19725,1
NA19726,1
NA19728,0
NA19729,1
NA19731,0
NA19732,1
NA19734,1
NA19735,0
NA19740,0
NA19741,1
NA19746,1
NA19747,0
NA19749,0
NA19750,0
NA19752,1
NA19755,0
NA19756,0
NA19758,1
NA19759,1
NA19761,0
NA19762,0
NA19764,0
NA19770,0
NA19771,1
NA19773,0
NA19774,0
NA19776,1
NA19777,0
NA19779,1
NA19780,0
NA19782,0
NA19783,0
NA19785,0
NA19786,0
NA19788,1
NA19789,0
NA19792,1
NA19794,0
NA19795,0
NA19818,1
NA19819,0
NA19834,0
NA19835,1
NA19900,1
NA19901,0
NA19904,0
NA19908,1
NA19909,0
NA19913,1
NA19914,0
NA19916,1
NA19917,1
NA19920,0
NA19921,0
NA19922,0
NA19923,1
NA19982,1
NA19984,0
NA20126,1
NA20127,0
NA20274,1
NA20276,1
NA20278,0
NA20281,1
NA20282,1
NA20287,1
NA20289,0
NA20291,1
NA20294,0
NA20296,0
NA20298,0
NA20299,0
NA20314,0
NA20317,0
NA20318,0
NA20320,0
NA20321,0
NA20332,1
NA20334,1
NA20339,0
NA20340,0
NA20342,0
NA20346,0
NA20348,1
NA20351,1
NA20355,0
NA20356,1
NA20357,1
NA20359,1
NA20362,1
NA20412,1
NA20502,1
NA20503,0
NA20504,1
NA20505,1
NA20506,0
NA20507,1
NA20508,1
NA20509,1
NA20510,1
NA20511,1
NA20512,0
NA20513,0
NA20514,0
NA20515,1
NA20516,0
NA20517,1
NA20518,1
NA20519,0
NA20520,1
NA20521,0
NA20522,0
NA20524,1
NA20525,0
NA20527,0
NA20528,0
NA20529,1
NA20530,0
NA20531,1
NA20532,1
NA20533,0
NA20534,0
NA20535,1
NA20536,0
NA20538,1
NA20539,0
NA20540,0
NA20541,1
NA20542,0
NA20543,1
NA20544,1
NA20581,0
NA20582,0
NA20585,0
NA20586,0
NA20587,1
NA20588,1
NA20589,0
NA20752,0
NA20753,0
NA20754,0
NA20755,0
NA20756,1
NA20757,1
NA20758,1
NA20759,0
NA20760,1
NA20761,0
NA20762,1
NA20763,0
NA20764,1
NA20765,0
NA20766,1
NA20767,1
NA20768,0
NA20769,1
NA20770,1
NA20771,0
NA20772,0
NA20773,1
NA20774,0
NA20775,1
NA20778,0
NA20783,0
NA20785,0
NA20786,0
NA20787,0
NA20790,1
NA20792,0
NA20795,0
NA20796,0
NA20797,0
NA20798,0
NA20799,1
NA20800,0
NA20801,1
NA20802,1
NA20803,0
NA20804,0
NA20805,1
NA20806,0
NA20807,0
NA20808,1
NA20809,1
NA20810,0
NA20811,0
NA20812,1
NA20813,0
NA20814,0
NA20815,0
NA20818,0
NA20819,0
NA20821,1
NA20822,0
NA20826,0
NA20827,0
NA20828,1
NA20832,0
NA20845,0
NA20846,0
NA20847,0
NA20849,0
NA20850,0
NA20851,1
NA20852,1
NA20853,0
NA20854,1
NA20856,0
NA20858,1
NA20859,0
NA20861,1
NA20862,1
NA20863,0
NA20864,0
NA20866,0
NA20867,1
NA20868,0
NA20869,1
NA20870,0
NA20872,1
NA20874,1
NA20875,0
NA20876,0
NA20877,0
NA20878,0
NA20881,0
NA20882,0
NA20884,1
NA20885,0
NA20886,0
NA20887,1
NA20888,0
NA20889,0
NA20890,1
NA20891,1
NA20892,1
NA20894,0
NA20895,0
NA20896,0
NA20897,0
NA20899,0
NA20900,0
NA20901,0
NA20902,0
NA20903,0
NA20904,0
NA20905,0
NA20906,1
NA20908,0
NA20910,1
NA20911,0
NA21086,0
NA21087,0
NA21088,0
NA21089,1
NA21090,1
NA21091,1
NA21092,1
NA21093,0
NA21094,0
NA21095,0
NA21097,1
NA21098,1
NA21099,1
NA21100,0
NA21101,1
NA21102,0
NA21103,0
NA21104,0
NA21105,1
NA21106,0
NA21107,0
NA21108,0
NA21109,0
NA21110,0
NA21111,0
NA21112,1
NA21113,1
NA21114,0
NA21115,0
NA21116,1
NA21117,1
NA21118,1
NA21119,0
NA21120,0
NA21122,0
NA21123,0
NA21124,1
NA21125,0
NA21126,1
NA21127,0
NA21128,0
NA21129,0
NA21130,0
NA21133,0
NA21135,1
NA21137,1
NA21141,1
NA21142,0
NA21143,1
NA21144,1
