sample,lbl
NA19058,1
NA19059,0
NA19060,0
NA19062,0
NA19063,0
NA19064,0
NA19065,0
NA19066,0
NA19067,0
NA19068,0
NA19070,0
NA19072,0
NA19074,1
NA19075,0
NA19076,0
NA19077,1
NA19078,0
NA19079,0
NA19080,0
NA19081,0
NA19082,0
NA19083,0
NA19084,0
NA19085,0
NA19086,0
NA19087,0
NA19088,0
NA19089,1
NA19090,0
NA19091,0
NA19092,1
NA19093,1
NA19095,0
NA19096,0
NA19098,1
NA19099,0
NA19102,1
NA19107,0
NA19108,0
NA19113,0
NA19114,1
NA19116,1
NA19117,1
NA19118,1
NA19119,1
NA19121,0
NA19129,0
NA19130,1
NA19131,0
NA19137,0
NA19138,1
NA19141,1
NA19143,1
NA19144,0
NA19146,0
NA19147,1
NA19149,0
NA19152,1
NA19153,0
NA19159,1
NA19160,0
NA19171,0
NA19172,0
NA19175,1
NA19184,0
NA19185,1
NA19189,0
NA19190,0
NA19197,0
NA19198,1
NA19200,0
NA19201,0
NA19204,0
NA19206,1
NA19207,0
NA19209,1
NA19210,1
NA19213,1
NA19214,1
NA19222,1
NA19223,0
NA19225,1
NA19235,1
NA19236,1
NA19238,0
NA19239,1
NA19247,1
NA19248,1
NA19256,1
NA19257,0
NA19307,0
NA19308,1
NA19309,0
NA19310,0
NA19312,0
NA19314,0
NA19315,1
NA19316,0
NA19317,1
NA19318,0
NA19319,1
NA19320,1
NA19321,0
NA19323,1
NA19324,1
NA19327,1
NA19328,0
NA19331,0
NA19332,1
NA19334,1
NA19338,1
NA19346,0
NA19347,0
NA19350,0
NA19351,1
NA19355,0
NA19360,1
NA19372,0
NA19374,0
NA19375,1
NA19376,1
NA19377,1
NA19378,0
NA19379,1
NA19380,1
NA19383,1
NA19384,0
NA19385,1
NA19390,1
NA19391,1
NA19393,1
NA19394,0
NA19395,1
NA19397,0
NA19399,1
NA19401,0
NA19403,0
NA19404,1
NA19428,1
NA19429,0
NA19430,1
NA19431,1
NA19434,0
NA19435,0
NA19436,0
NA19437,1
NA19438,1
NA19439,1
NA19440,0
NA19443,1
NA19445,0
NA19446,1
NA19448,1
NA19449,0
NA19451,1
NA19452,1
NA19454,1
NA19455,0
NA19456,1
NA19457,0
NA19461,1
NA19462,1
NA19463,1
NA19466,1
NA19467,1
NA19468,0
NA19471,0
NA19472,0
NA19473,1
NA19474,1
NA19475,0
NA19625,1
NA19648,1
NA19649,0
NA19651,1
NA19652,0
NA19654,0
NA19655,1
NA19657,1
NA19658,0
NA19661,0
NA19663,0
NA19664,0
NA19669,1
NA19670,0
NA19676,1
NA19678,1
NA19679,1
NA19681,0
NA19682,0
NA19684,1
NA19700,1
NA19701,0
NA19703,1
NA19704,0
NA19707,0
NA19711,0
NA19712,0
NA19713,1
NA19716,1
NA19717,0
NA19719,0
NA19720,1
NA19722,1
NA19723,0
NA19725,1
NA19726,0
NA19728,0
NA19729,0
NA19731,0
NA19732,1
NA19734,1
NA19735,0
NA19740,1
NA19741,0
NA19746,0
NA19747,1
NA19749,0
NA19750,0
NA19752,1
NA19755,1
NA19756,0
NA19758,1
NA19759,0
NA19761,1
NA19762,1
NA19764,0
NA19770,1
NA19771,1
NA19773,0
NA19774,0
NA19776,0
NA19777,0
NA19779,0
NA19780,0
NA19782,1
NA19783,0
NA19785,0
NA19786,1
NA19788,0
NA19789,1
NA19792,1
NA19794,1
NA19795,1
NA19818,1
NA19819,1
NA19834,0
NA19835,0
NA19900,0
NA19901,0
NA19904,1
NA19908,0
NA19909,0
NA19913,1
NA19914,0
NA19916,1
NA19917,1
NA19920,0
NA19921,0
NA19922,1
NA19923,1
NA19982,0
NA19984,1
NA20126,0
NA20127,1
NA20274,0
NA20276,1
NA20278,1
NA20281,1
NA20282,0
NA20287,1
NA20289,0
NA20291,1
NA20294,0
NA20296,0
NA20298,0
NA20299,0
NA20314,0
NA20317,0
NA20318,0
NA20320,0
NA20321,1
NA20332,0
NA20334,0
NA20339,0
NA20340,1
NA20342,1
NA20346,1
NA20348,0
NA20351,0
NA20355,0
NA20356,1
NA20357,1
NA20359,1
NA20362,0
NA20412,1
NA20502,1
NA20503,1
NA20504,0
NA20505,1
NA20506,1
NA20507,1
NA20508,0
NA20509,0
NA20510,1
NA20511,1
NA20512,1
NA20513,1
NA20514,0
NA20515,1
NA20516,0
NA20517,1
NA20518,0
NA20519,1
NA20520,1
NA20521,0
NA20522,0
NA20524,0
NA20525,1
NA20527,1
NA20528,0
NA20529,1
NA20530,1
NA20531,1
NA20532,1
NA20533,1
NA20534,1
NA20535,1
NA20536,0
NA20538,1
NA20539,1
NA20540,0
NA20541,0
NA20542,0
NA20543,1
NA20544,0
NA20581,0
NA20582,0
NA20585,1
NA20586,0
NA20587,1
NA20588,1
NA20589,1
NA20752,0
NA20753,0
NA20754,0
NA20755,1
NA20756,1
NA20757,1
NA20758,1
NA20759,1
NA20760,1
NA20761,1
NA20762,1
NA20763,1
NA20764,1
NA20765,0
NA20766,1
NA20767,1
NA20768,1
NA20769,0
NA20770,0
NA20771,1
NA20772,1
NA20773,0
NA20774,0
NA20775,1
NA20778,0
NA20783,1
NA20785,1
NA20786,1
NA20787,0
NA20790,1
NA20792,0
NA20795,1
NA20796,1
NA20797,0
NA20798,0
NA20799,1
NA20800,1
NA20801,0
NA20802,1
NA20803,1
NA20804,0
NA20805,1
NA20806,0
NA20807,1
NA20808,0
NA20809,1
NA20810,0
NA20811,1
NA20812,1
NA20813,1
NA20814,0
NA20815,1
NA20818,0
NA20819,0
NA20821,0
NA20822,1
NA20826,0
NA20827,1
NA20828,0
NA20832,1
NA20845,1
NA20846,1
NA20847,1
NA20849,1
NA20850,1
NA20851,1
NA20852,1
NA20853,0
NA20854,0
NA20856,0
NA20858,0
NA20859,0
NA20861,1
NA20862,1
NA20863,1
NA20864,1
NA20866,1
NA20867,0
NA20868,1
NA20869,0
NA20870,1
NA20872,0
NA20874,1
NA20875,1
NA20876,1
NA20877,0
NA20878,1
NA20881,0
NA20882,0
NA20884,0
NA20885,1
NA20886,0
NA20887,1
NA20888,0
NA20889,1
NA20890,1
NA20891,1
NA20892,1
NA20894,0
NA20895,1
NA20896,1
NA20897,1
NA20899,1
NA20900,1
NA20901,1
NA20902,0
NA20903,1
NA20904,1
NA20905,0
NA20906,0
NA20908,1
NA20910,0
NA20911,1
NA21086,1
NA21087,1
NA21088,1
NA21089,1
NA21090,0
NA21091,1
NA21092,0
NA21093,1
NA21094,0
NA21095,0
NA21097,1
NA21098,0
NA21099,1
NA21100,0
NA21101,0
NA21102,0
NA21103,1
NA21104,0
NA21105,1
NA21106,1
NA21107,1
NA21108,1
NA21109,1
NA21110,1
NA21111,1
NA21112,1
NA21113,0
NA21114,0
NA21115,0
NA21116,1
NA21117,1
NA21118,0
NA21119,0
NA21120,1
NA21122,0
NA21123,0
NA21124,0
NA21125,0
NA21126,1
NA21127,0
NA21128,1
NA21129,1
NA21130,0
NA21133,1
NA21135,1
NA21137,0
NA21141,1
NA21142,1
NA21143,0
NA21144,0
